,,,,,TV RATINGS GRP,TV NATIONAL ACTIVE TRADER SPEND ,PROMOTIONS CASH SPEND,PROMOTIONS ,,,,,,,,,,,,,,,,,,
,X_DT,HF,X_GEO,dv,M_TV_N_TS_GRP,M_TV_N_TS_SP,PRO_EX_ADV_CA_SP,PRO_EX_ADV_ST_AWD,PRO_EX_ADV_ST_DEP,PRO_EX_ADV_ST_ENR,PRO_EX_ADV_ST_SP,PRO_EX_CEQA_AWD,PRO_EX_CEQA_SP,M_OD_N_SPN_CLK,M_OD_N_SPN_IMP,M_OD_N_SPN_SP,M_HSP_L_MLB_IMP,M_HSP_L_MLB_SP,M_HSP_L_PGA_IMP,M_HSP_L_PGA_SP,M_RD_L_RTL_GRP,M_RD_L_RTL_SP,M_EVT_L_CUL_SP,M_EVT_L_GLF_SP,M_EVT_L_SPK_SP,PRO_EX_ADV_CA_AWD
149,09/02/14,2014_HF1,WPB,14.50903367,1.806648082,11.31515417,0,0,0,0,0,0.693147181,6.216606101,0,0,0,0,0,0,0,0,0,0,0,0,0
150,16/02/14,2014_HF1,ATL,15.03881881,1.479329227,11.22022013,0,0,0,0,0,1.098612289,8.160803921,0,0,0,0,0,0,0,0,0,0,0,0,0
151,16/02/14,2014_HF1,BAL,13.61450324,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,16/02/14,2014_HF1,BOS,14.54571931,1.479329227,11.22022013,0,1.098612289,0,1.098612289,6.577861358,1.609437912,7.863651265,0,0,0,0,0,0,0,0,0,0,0,0,0
153,16/02/14,2014_HF1,CHA,13.00156504,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,16/02/14,2014_HF1,CHI,15.52643381,1.479329227,11.22022013,0,0.693147181,11.67269462,0.693147181,6.577861358,1.386294361,8.131824785,0,0,0,0,0,0,0,0,0,0,0,0,0
155,16/02/14,2014_HF1,DAL,14.87898224,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,16/02/14,2014_HF1,DEN,14.52507564,1.479329227,11.22022013,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
157,16/02/14,2014_HF1,DET,13.68246995,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,16/02/14,2014_HF1,HAR,12.90690884,1.479329227,11.22022013,0,0.693147181,12.63043801,0.693147181,6.086774727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,16/02/14,2014_HF1,HOU,14.33334221,1.479329227,11.22022013,0,0.693147181,11.51293546,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,16/02/14,2014_HF1,LAX,16.53486734,1.479329227,11.22022013,5.303304908,1.791759469,13.2085741,1.945910149,7.694392803,1.791759469,7.937731775,0,0,0,0,0,6.908754779,10.81979828,0,0,0,0,0,1.098612289
161,16/02/14,2014_HF1,MIA,14.80709219,1.479329227,11.22022013,0,0.693147181,0,0.693147181,5.634789603,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
162,16/02/14,2014_HF1,MIN,13.62015184,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,16/02/14,2014_HF1,NYC,16.42259299,1.479329227,11.22022013,5.707110265,2.079441542,14.86579917,2.079441542,7.860956365,1.791759469,8.537191878,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
164,16/02/14,2014_HF1,ORL,13.64887872,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,16/02/14,2014_HF1,OTH,17.4328999,1.479329227,11.22022013,0,1.945910149,13.89247253,1.945910149,8.129764446,2.48490665,8.993551586,0,0,0,0,0,6.334167333,10.95585082,0,0,0,0,0,0
166,16/02/14,2014_HF1,PHI,14.19177815,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,16/02/14,2014_HF1,PHO,14.12108349,1.479329227,11.22022013,0,0.693147181,0,0.693147181,6.086774727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,16/02/14,2014_HF1,SAC,14.09781343,1.479329227,11.22022013,0,1.098612289,11.98053874,1.098612289,6.778784898,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
169,16/02/14,2014_HF1,SDO,14.85737478,1.479329227,11.22022013,0,0.693147181,0,0.693147181,6.396929655,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
170,16/02/14,2014_HF1,SEA,14.52136752,1.479329227,11.22022013,0,0.693147181,0,0.693147181,6.396929655,1.386294361,8.366602833,0,0,0,0,0,0,0,0,0,0,0,0,0
171,16/02/14,2014_HF1,SFO,16.8709549,1.479329227,11.22022013,7.003974137,2.564949357,15.49107117,2.63905733,8.538758969,2.079441542,9.047939083,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
172,16/02/14,2014_HF1,TAM,15.03963658,1.479329227,11.22022013,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
173,16/02/14,2014_HF1,WDC,14.68075251,1.479329227,11.22022013,0,1.098612289,12.42797943,1.098612289,6.326149473,1.098612289,7.901377354,0,0,0,0,0,0,0,0,0,0,0,0,0
174,16/02/14,2014_HF1,WPB,13.75728522,1.479329227,11.22022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,23/02/14,2014_HF1,ATL,14.62999717,1.757857918,11.36738337,0,1.098612289,12.91070116,1.098612289,6.577861358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,23/02/14,2014_HF1,BAL,13.1904538,1.757857918,11.36738337,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
177,23/02/14,2014_HF1,BOS,14.06834264,1.757857918,11.36738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,23/02/14,2014_HF1,CHA,13.10332472,1.757857918,11.36738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,23/02/14,2014_HF1,CHI,15.73804809,1.757857918,11.36738337,0,1.098612289,0,1.386294361,7.298445102,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0
180,23/02/14,2014_HF1,DAL,14.77321993,1.757857918,11.36738337,4.615120517,1.098612289,15.39881289,1.098612289,6.586171655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
181,23/02/14,2014_HF1,DEN,14.5135176,1.757857918,11.36738337,0,0,0,0,0,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0
182,23/02/14,2014_HF1,DET,13.9208405,1.757857918,11.36738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,23/02/14,2014_HF1,HAR,12.64400611,1.757857918,11.36738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,23/02/14,2014_HF1,HOU,14.99278156,1.757857918,11.36738337,0,1.098612289,13.07435311,1.098612289,6.577861358,1.386294361,7.244941546,0,0,0,0,0,0,0,0,0,0,0,0,0
185,23/02/14,2014_HF1,LAX,16.40421815,1.757857918,11.36738337,0,1.386294361,11.51832088,1.386294361,6.905753276,1.945910149,9.200391041,0,0,0,0,0,0,0,0,0,0,0,0,0
186,23/02/14,2014_HF1,MIA,14.49706303,1.757857918,11.36738337,0,0.693147181,11.68031103,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,23/02/14,2014_HF1,MIN,13.60083986,1.757857918,11.36738337,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
188,23/02/14,2014_HF1,NYC,16.22845404,1.757857918,11.36738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,23/02/14,2014_HF1,ORL,13.66281449,1.757857918,11.36738337,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
190,23/02/14,2014_HF1,OTH,17.60912229,1.757857918,11.36738337,6.552507887,1.791759469,14.29021686,1.945910149,7.694392803,2.48490665,9.121618442,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
191,23/02/14,2014_HF1,PHI,14.2127493,1.757857918,11.36738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,23/02/14,2014_HF1,PHO,13.90741314,1.757857918,11.36738337,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,23/02/14,2014_HF1,SAC,13.88575277,1.757857918,11.36738337,0,0.693147181,11.51293546,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,23/02/14,2014_HF1,SDO,14.72974419,1.757857918,11.36738337,0,0,0,0.693147181,0,1.386294361,8.216358332,0,0,0,0,0,0,0,0,0,0,0,0,0
195,23/02/14,2014_HF1,SEA,14.93523664,1.757857918,11.36738337,0,0.693147181,13.27172432,0.693147181,6.396929655,1.098612289,8.160803921,0,0,0,0,0,0,0,0,0,0,0,0,0
196,23/02/14,2014_HF1,SFO,16.85696127,1.757857918,11.36738337,4.615120517,1.098612289,11.6668304,1.386294361,6.577861358,1.791759469,8.343077871,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
197,23/02/14,2014_HF1,TAM,14.80776896,1.757857918,11.36738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,23/02/14,2014_HF1,WDC,14.54199276,1.757857918,11.36738337,0,0.693147181,0,0.693147181,6.086774727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,23/02/14,2014_HF1,WPB,14.68905975,1.757857918,11.36738337,0,0,0,0,0,1.609437912,8.682877107,0,0,0,0,0,0,0,0,0,0,0,0,0
200,02/03/14,2014_HF1,ATL,14.67735309,1.778336449,12.00177906,0,0.693147181,12.15478461,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,02/03/14,2014_HF1,BAL,13.54604455,1.778336449,12.00177906,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
202,02/03/14,2014_HF1,BOS,13.57863566,1.778336449,12.00177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,02/03/14,2014_HF1,CHA,13.0864652,1.778336449,12.00177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,02/03/14,2014_HF1,CHI,15.64826774,1.778336449,12.00177906,0,0.693147181,11.51293546,0.693147181,5.634789603,1.098612289,7.244941546,0,0,0,0,0,0,0,0,0,0,0,0,0
205,02/03/14,2014_HF1,DAL,14.63649541,1.778336449,12.00177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,02/03/14,2014_HF1,DEN,14.49033251,1.778336449,12.00177906,0,0.693147181,11.51293546,1.098612289,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,02/03/14,2014_HF1,DET,14.07375965,1.778336449,12.00177906,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
208,02/03/14,2014_HF1,HAR,12.91023545,1.778336449,12.00177906,4.615120517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
209,02/03/14,2014_HF1,HOU,14.92707076,1.778336449,12.00177906,6.398594935,0.693147181,13.17264576,0.693147181,6.396929655,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
210,02/03/14,2014_HF1,LAX,16.38761483,1.778336449,12.00177906,4.615120517,1.791759469,15.48675696,1.791759469,7.892078421,1.386294361,8.366602833,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
211,02/03/14,2014_HF1,MIA,14.54825193,1.778336449,12.00177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,02/03/14,2014_HF1,MIN,13.46294853,1.778336449,12.00177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,02/03/14,2014_HF1,NYC,16.50557577,1.778336449,12.00177906,6.552507887,1.609437912,14.89304969,1.791759469,7.471363088,2.079441542,8.99974279,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
214,02/03/14,2014_HF1,ORL,13.74134519,1.778336449,12.00177906,0,0.693147181,11.76749791,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,02/03/14,2014_HF1,OTH,17.50220287,1.778336449,12.00177906,5.303304908,1.945910149,14.57815861,2.197224577,7.747164967,2.302585093,9.105090961,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
216,02/03/14,2014_HF1,PHI,14.36313307,1.778336449,12.00177906,0,0,0,0,0,1.098612289,6.803505258,0,0,0,0,0,0,0,0,0,0,0,0,0
217,02/03/14,2014_HF1,PHO,14.20498651,1.778336449,12.00177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,02/03/14,2014_HF1,SAC,14.06899684,1.778336449,12.00177906,0,0.693147181,12.61154109,0.693147181,6.086774727,0.693147181,5.707110265,0,0,0,0,0,0,0,0,0,0,0,0,0
219,02/03/14,2014_HF1,SDO,14.62107642,1.778336449,12.00177906,0,0.693147181,11.59716551,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,02/03/14,2014_HF1,SEA,14.73752224,1.778336449,12.00177906,0,0.693147181,11.51595088,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,02/03/14,2014_HF1,SFO,16.77838148,1.778336449,12.00177906,0,2.079441542,15.14779082,2.197224577,7.977281987,1.098612289,8.039479919,0,0,0,0,0,0,0,0,0,0,0,0,0
222,02/03/14,2014_HF1,TAM,14.59473505,1.778336449,12.00177906,0,0.693147181,11.82791867,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,02/03/14,2014_HF1,WDC,14.66849323,1.778336449,12.00177906,0,1.098612289,13.3046866,1.098612289,7.054449658,0.693147181,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,0
224,02/03/14,2014_HF1,WPB,14.75224158,1.778336449,12.00177906,4.615120517,0,0,0,0,1.098612289,7.863651265,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
225,09/03/14,2014_HF1,ATL,14.77734969,1.853168097,11.30990924,0,0.693147181,14.2809582,0.693147181,6.396929655,1.098612289,6.685860947,0,0,0,0,0,0,0,0,0,0,0,0,0
226,09/03/14,2014_HF1,BAL,12.97817943,1.853168097,11.30990924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,09/03/14,2014_HF1,BOS,14.91168227,1.853168097,11.30990924,0,0.693147181,11.51293546,0.693147181,5.634789603,1.098612289,7.090909822,0,0,0,0,0,0,0,2.708050201,9.342333081,0,0,0,0
228,09/03/14,2014_HF1,CHA,13.32689877,1.853168097,11.30990924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,09/03/14,2014_HF1,CHI,16.10034069,1.853168097,11.30990924,0,1.609437912,12.50296096,1.791759469,7.270312886,0.693147181,7.824445931,0,0,0,0,0,0,0,2.944438979,9.244113582,0,0,0,0
230,09/03/14,2014_HF1,DAL,15.52888383,1.853168097,11.30990924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895273,8.260622114,0,0,0,0
231,09/03/14,2014_HF1,DEN,15.05191324,1.853168097,11.30990924,0,0,0,0,0,1.386294361,8.131824785,0,0,0,0,0,0,0,0,0,0,0,0,0
232,09/03/14,2014_HF1,DET,13.9969881,1.853168097,11.30990924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,09/03/14,2014_HF1,HAR,12.77320848,1.853168097,11.30990924,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,09/03/14,2014_HF1,HOU,15.25772978,1.853168097,11.30990924,0,0.693147181,11.51293546,0.693147181,5.634789603,1.098612289,8.160803921,0,0,0,0,0,0,0,0,0,0,0,0,0
235,09/03/14,2014_HF1,LAX,16.69255631,1.853168097,11.30990924,0,0,0,0,0,2.079441542,9.012011377,0,0,0,0,0,0,0,2.251291799,9.21187719,0,0,0,0
236,09/03/14,2014_HF1,MIA,14.24224572,1.853168097,11.30990924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,09/03/14,2014_HF1,MIN,13.61872881,1.853168097,11.30990924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,09/03/14,2014_HF1,NYC,16.80455674,1.853168097,11.30990924,0,1.098612289,13.78466777,1.386294361,6.946013991,1.609437912,7.696667082,0,0,0,0,0,0,0,2.970414466,10.21451816,0,0,0,0
239,09/03/14,2014_HF1,ORL,13.58985642,1.853168097,11.30990924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,09/03/14,2014_HF1,OTH,17.51519766,1.853168097,11.30990924,6.398594935,2.197224577,15.68975467,2.48490665,8.117610746,2.48490665,9.1902397,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
241,09/03/14,2014_HF1,PHI,15.12889147,1.853168097,11.30990924,0,0,0,0,0,1.609437912,7.972810784,0,0,0,0,0,0,0,2.862200881,9.076923259,0,0,0,0
242,09/03/14,2014_HF1,PHO,14.08965838,1.853168097,11.30990924,4.615120517,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
243,09/03/14,2014_HF1,SAC,14.08403406,1.853168097,11.30990924,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,09/03/14,2014_HF1,SDO,14.62967509,1.853168097,11.30990924,0,0,0,0,0,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0
245,09/03/14,2014_HF1,SEA,14.76112109,1.853168097,11.30990924,0,0,0,0.693147181,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
246,09/03/14,2014_HF1,SFO,17.1248226,1.853168097,11.30990924,5.993961427,1.609437912,13.35383376,1.609437912,7.471363088,2.079441542,8.657129032,0,0,0,0,0,0,0,2.63905733,9.382537516,0,0,0,1.098612289
247,09/03/14,2014_HF1,TAM,14.50682546,1.853168097,11.30990924,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
248,09/03/14,2014_HF1,WDC,15.13443668,1.853168097,11.30990924,0,0.693147181,11.84940484,0.693147181,5.634789603,1.386294361,8.101980732,0,0,0,0,0,0,0,1.252762968,6.847607106,0,0,0,0
249,09/03/14,2014_HF1,WPB,14.76264151,1.853168097,11.30990924,0,0.693147181,12.54014916,0.693147181,6.086774727,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
250,16/03/14,2014_HF1,ATL,14.64481913,1.675225653,11.26911162,4.615120517,0,0,0,0,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
251,16/03/14,2014_HF1,BAL,12.65764349,1.675225653,11.26911162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,16/03/14,2014_HF1,BOS,14.41485097,1.675225653,11.26911162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,9.342333081,0,0,0,0
253,16/03/14,2014_HF1,CHA,13.15526213,1.675225653,11.26911162,0,0,0,0,0,0.693147181,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0
254,16/03/14,2014_HF1,CHI,16.38666109,1.675225653,11.26911162,4.615120517,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,2.944438979,9.244113582,0,0,0,0.693147181
255,16/03/14,2014_HF1,DAL,15.50703097,1.675225653,11.26911162,0,0,0,0,0,0.693147181,7.313886832,0,0,0,0,0,0,0,2.397895273,8.260622114,0,0,0,0
256,16/03/14,2014_HF1,DEN,14.92091855,1.675225653,11.26911162,0,1.098612289,0,1.098612289,6.577861358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,16/03/14,2014_HF1,DET,13.75729091,1.675225653,11.26911162,0,0,0,0,0,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0
258,16/03/14,2014_HF1,HAR,13.22185173,1.675225653,11.26911162,0,0.693147181,13.02901268,0.693147181,6.086774727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,16/03/14,2014_HF1,HOU,14.86646188,1.675225653,11.26911162,4.615120517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
260,16/03/14,2014_HF1,LAX,16.60273415,1.675225653,11.26911162,5.303304908,1.386294361,14.30340936,1.386294361,7.471363088,1.098612289,6.685860947,0,0,0,0,0,7.257002707,11.56735494,2.251291799,9.21187719,0,0,0,1.098612289
261,16/03/14,2014_HF1,MIA,14.35814151,1.675225653,11.26911162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,16/03/14,2014_HF1,MIN,13.83196142,1.675225653,11.26911162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,16/03/14,2014_HF1,NYC,16.78644773,1.675225653,11.26911162,4.615120517,1.386294361,13.48587112,1.609437912,7.054449658,0.693147181,5.303304908,0,0,0,0,0,0,0,2.970414466,10.21451816,0,0,0,0.693147181
264,16/03/14,2014_HF1,ORL,13.28687982,1.675225653,11.26911162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,16/03/14,2014_HF1,OTH,17.47022476,1.675225653,11.26911162,4.615120517,0.693147181,0,1.791759469,6.396929655,2.079441542,8.936035097,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
266,16/03/14,2014_HF1,PHI,15.35541809,1.675225653,11.26911162,0,0,0,0,0,1.386294361,8.160803921,0,0,0,0,0,0,0,2.862200881,9.076923259,0,0,0,0
267,16/03/14,2014_HF1,PHO,14.31864222,1.675225653,11.26911162,0,1.098612289,12.32806459,1.098612289,6.326149473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,16/03/14,2014_HF1,SAC,13.77661242,1.675225653,11.26911162,0,0.693147181,12.00171405,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,16/03/14,2014_HF1,SDO,14.51332108,1.675225653,11.26911162,0,0,0,1.098612289,0,0.693147181,6.216606101,0,0,0,0,0,0,0,0,0,0,0,0,0
270,16/03/14,2014_HF1,SEA,14.92501558,1.675225653,11.26911162,4.615120517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
271,16/03/14,2014_HF1,SFO,17.09842964,1.675225653,11.26911162,4.615120517,1.609437912,13.06230122,1.609437912,7.018401799,1.098612289,6.216606101,0,0,0,0,0,0,0,2.63905733,9.382537516,0,0,0,0.693147181
272,16/03/14,2014_HF1,TAM,14.52734782,1.675225653,11.26911162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,16/03/14,2014_HF1,WDC,15.02097561,1.675225653,11.26911162,0,1.098612289,12.32447327,1.098612289,6.326149473,0,0,0,0,0,0,0,0,0,1.252762968,6.847607106,0,0,0,0
274,16/03/14,2014_HF1,WPB,14.64153522,1.675225653,11.26911162,4.615120517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
275,23/03/14,2014_HF1,ATL,14.4609212,1.360976553,9.864918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,23/03/14,2014_HF1,BAL,12.54017765,1.360976553,9.864918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,23/03/14,2014_HF1,BOS,14.95358279,1.360976553,9.864918227,8.389587067,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,9.342333081,0,0,0,2.079441542
278,23/03/14,2014_HF1,CHA,12.38171863,1.360976553,9.864918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,23/03/14,2014_HF1,CHI,16.37150386,1.360976553,9.864918227,8.006700845,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438979,9.244113582,0,0,0,2.079441542
280,23/03/14,2014_HF1,DAL,15.43082092,1.360976553,9.864918227,7.550135342,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,2.397895273,8.260622114,0,0,0,1.386294361
281,23/03/14,2014_HF1,DEN,14.97443942,1.360976553,9.864918227,7.601402335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
282,23/03/14,2014_HF1,DET,13.67782941,1.360976553,9.864918227,4.615120517,0.693147181,13.76662384,0.693147181,6.396929655,0.693147181,6.908754779,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
283,23/03/14,2014_HF1,HAR,12.37525495,1.360976553,9.864918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,23/03/14,2014_HF1,HOU,14.82119859,1.360976553,9.864918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,23/03/14,2014_HF1,LAX,16.62134705,1.360976553,9.864918227,9.220389708,0.693147181,12.06605167,0.693147181,5.634789603,0.693147181,6.216606101,0,0,0,0,0,0,0,2.251291799,9.21187719,0,0,0,2.890371758
286,23/03/14,2014_HF1,MIA,14.4831288,1.360976553,9.864918227,0,0,0,0,0,1.098612289,8.517393171,0,0,0,0,0,0,0,0,0,0,0,0,0
287,23/03/14,2014_HF1,MIN,13.35202568,1.360976553,9.864918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,23/03/14,2014_HF1,NYC,16.94373415,1.360976553,9.864918227,9.588845299,0,0,0.693147181,0,1.609437912,8.74846363,0,0,0,0,0,0,0,2.970414466,10.21451816,0,0,0,2.944438979
289,23/03/14,2014_HF1,ORL,13.64363258,1.360976553,9.864918227,0,0,0,0,0,0.693147181,5.303304908,0,0,0,0,0,5.303304908,10.8685875,0,0,0,0,0,0
290,23/03/14,2014_HF1,OTH,17.57817887,1.360976553,9.864918227,9.752722801,1.386294361,13.95773035,1.386294361,7.183870715,2.079441542,9.071193241,0,0,0,0,0,0,0,0,0,0,0,0,3.36729583
291,23/03/14,2014_HF1,PHI,15.21799692,1.360976553,9.864918227,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,2.862200881,9.076923259,0,0,0,0.693147181
292,23/03/14,2014_HF1,PHO,14.55438586,1.360976553,9.864918227,8.243019469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
293,23/03/14,2014_HF1,SAC,13.33893139,1.360976553,9.864918227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,23/03/14,2014_HF1,SDO,14.33697653,1.360976553,9.864918227,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
295,23/03/14,2014_HF1,SEA,15.12057267,1.360976553,9.864918227,7.601402335,0.693147181,11.51424459,0.693147181,5.634789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
296,23/03/14,2014_HF1,SFO,17.08452675,1.360976553,9.864918227,9.752722801,0.693147181,12.86376103,1.098612289,6.086774727,0.693147181,7.824445931,0,0,0,0,0,0,0,2.63905733,9.382537516,0,0,0,3.135494216
297,23/03/14,2014_HF1,TAM,14.39629324,1.360976553,9.864918227,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
